time,latitude,longitude,CRW_BAA_7D_MAX,CRW_DHW
UTC,degrees_north,degrees_east,1,Celsius weeks
2024-01-01T12:00:00Z,-9.975,110.025,2,0.29
2024-01-01T12:00:00Z,-9.975,110.425,1,0.0
2024-01-01T12:00:00Z,-9.975,110.825,1,0.0
2024-01-01T12:00:00Z,-9.975,111.225,1,0.15
2024-01-01T12:00:00Z,-9.975,111.625,1,0.44
2024-01-01T12:00:00Z,-9.975,112.025,1,0.88
2024-01-01T12:00:00Z,-9.975,112.425,2,0.6
2024-01-01T12:00:00Z,-9.975,112.825,2,0.61
2024-01-01T12:00:00Z,-9.975,113.225,2,1.1
2024-01-01T12:00:00Z,-9.975,113.625,2,0.65
2024-01-01T12:00:00Z,-9.975,114.025,2,0.45
2024-01-01T12:00:00Z,-9.975,114.425,1,0.0
2024-01-01T12:00:00Z,-9.975,114.825,2,0.15
2024-01-01T12:00:00Z,-9.975,115.225,2,0.45
2024-01-01T12:00:00Z,-9.975,115.625,2,1.47
2024-01-01T12:00:00Z,-9.975,116.025,2,1.36
2024-01-01T12:00:00Z,-9.975,116.425,2,1.79
2024-01-01T12:00:00Z,-9.975,116.825,2,1.9000000000000001
2024-01-01T12:00:00Z,-9.975,117.225,2,1.28
2024-01-01T12:00:00Z,-9.975,117.625,2,0.38
2024-01-01T12:00:00Z,-9.975,118.025,2,0.53
2024-01-01T12:00:00Z,-9.975,118.425,2,0.36
2024-01-01T12:00:00Z,-9.975,118.825,2,0.2
2024-01-01T12:00:00Z,-9.975,119.225,2,0.35000000000000003
2024-01-01T12:00:00Z,-9.975,119.625,2,0.2
2024-01-01T12:00:00Z,-9.975,120.025,NaN,NaN
2024-01-01T12:00:00Z,-9.975,120.425,NaN,NaN
2024-01-01T12:00:00Z,-9.975,120.825,2,0.52
2024-01-01T12:00:00Z,-9.975,121.225,2,0.76
2024-01-01T12:00:00Z,-9.975,121.625,2,0.65
2024-01-01T12:00:00Z,-9.975,122.025,2,1.01
2024-01-01T12:00:00Z,-9.975,122.425,2,0.5
2024-01-01T12:00:00Z,-9.975,122.825,2,0.29
2024-01-01T12:00:00Z,-9.975,123.225,1,0.3
2024-01-01T12:00:00Z,-9.975,123.625,NaN,NaN
2024-01-01T12:00:00Z,-9.975,124.025,NaN,NaN
2024-01-01T12:00:00Z,-9.975,124.425,NaN,NaN
2024-01-01T12:00:00Z,-9.975,124.825,2,2.22
2024-01-01T12:00:00Z,-9.975,125.225,3,4.3500000000000005
2024-01-01T12:00:00Z,-9.975,125.625,3,5.54
2024-01-01T12:00:00Z,-9.975,126.025,3,5.13
2024-01-01T12:00:00Z,-9.975,126.425,3,4.23
2024-01-01T12:00:00Z,-9.975,126.825,2,3.91
2024-01-01T12:00:00Z,-9.975,127.225,2,3.36
2024-01-01T12:00:00Z,-9.975,127.625,2,2.46
2024-01-01T12:00:00Z,-9.975,128.025,2,2.32
2024-01-01T12:00:00Z,-9.975,128.425,2,2.22
2024-01-01T12:00:00Z,-9.975,128.825,2,1.86
2024-01-01T12:00:00Z,-9.975,129.225,2,1.61
2024-01-01T12:00:00Z,-9.975,129.625,2,1.79
2024-01-01T12:00:00Z,-9.975,130.025,2,2.59
2024-01-01T12:00:00Z,-9.975,130.425,2,3.0500000000000003
2024-01-01T12:00:00Z,-9.975,130.825,2,3.3000000000000003
2024-01-01T12:00:00Z,-9.975,131.225,2,2.89
2024-01-01T12:00:00Z,-9.975,131.625,2,2.69
2024-01-01T12:00:00Z,-9.975,132.025,2,3.11
2024-01-01T12:00:00Z,-9.975,132.425,2,3.21
2024-01-01T12:00:00Z,-9.975,132.825,2,2.66
2024-01-01T12:00:00Z,-9.975,133.225,2,2.29
2024-01-01T12:00:00Z,-9.975,133.625,2,1.94
2024-01-01T12:00:00Z,-9.975,134.025,2,1.3
2024-01-01T12:00:00Z,-9.975,134.425,2,0.65
2024-01-01T12:00:00Z,-9.975,134.825,2,0.64
2024-01-01T12:00:00Z,-9.975,135.225,2,0.81
2024-01-01T12:00:00Z,-9.975,135.625,2,0.8200000000000001
2024-01-01T12:00:00Z,-9.975,136.025,2,0.62
2024-01-01T12:00:00Z,-9.975,136.425,2,0.5700000000000001
2024-01-01T12:00:00Z,-9.975,136.825,2,0.56
2024-01-01T12:00:00Z,-9.975,137.225,2,0.78
2024-01-01T12:00:00Z,-9.975,137.625,2,0.79
2024-01-01T12:00:00Z,-9.975,138.025,2,0.87
2024-01-01T12:00:00Z,-9.975,138.425,2,0.79
2024-01-01T12:00:00Z,-9.975,138.825,2,0.89
2024-01-01T12:00:00Z,-9.975,139.225,2,0.79
2024-01-01T12:00:00Z,-9.975,139.625,2,0.73
2024-01-01T12:00:00Z,-9.975,140.025,2,0.67
2024-01-01T12:00:00Z,-9.975,140.425,2,0.77
2024-01-01T12:00:00Z,-9.975,140.825,2,0.72
2024-01-01T12:00:00Z,-9.975,141.225,2,0.51
2024-01-01T12:00:00Z,-9.975,141.625,2,0.51
2024-01-01T12:00:00Z,-9.975,142.025,2,0.77
2024-01-01T12:00:00Z,-9.975,142.425,2,0.6900000000000001
2024-01-01T12:00:00Z,-9.975,142.825,2,0.63
2024-01-01T12:00:00Z,-9.975,143.225,1,0.0
2024-01-01T12:00:00Z,-9.975,143.625,1,0.0
2024-01-01T12:00:00Z,-9.975,144.025,1,0.0
2024-01-01T12:00:00Z,-9.975,144.425,2,0.78
2024-01-01T12:00:00Z,-9.975,144.825,2,0.97
2024-01-01T12:00:00Z,-9.975,145.225,2,1.11
2024-01-01T12:00:00Z,-9.975,145.625,2,1.02
2024-01-01T12:00:00Z,-9.975,146.025,2,0.9
2024-01-01T12:00:00Z,-9.975,146.425,2,0.9400000000000001
2024-01-01T12:00:00Z,-9.975,146.825,2,1.33
2024-01-01T12:00:00Z,-9.975,147.225,2,2.13
2024-01-01T12:00:00Z,-9.975,147.625,2,1.6
2024-01-01T12:00:00Z,-9.975,148.025,NaN,NaN
2024-01-01T12:00:00Z,-9.975,148.425,NaN,NaN
2024-01-01T12:00:00Z,-9.975,148.825,NaN,NaN
2024-01-01T12:00:00Z,-9.975,149.225,NaN,NaN
2024-01-01T12:00:00Z,-9.975,149.625,NaN,NaN
2024-01-01T12:00:00Z,-9.975,150.025,2,1.08
2024-01-01T12:00:00Z,-9.975,150.425,2,0.84
2024-01-01T12:00:00Z,-9.975,150.825,2,0.7000000000000001
2024-01-01T12:00:00Z,-9.975,151.225,2,0.63
2024-01-01T12:00:00Z,-9.975,151.625,2,0.8300000000000001
2024-01-01T12:00:00Z,-9.975,152.025,2,0.79
2024-01-01T12:00:00Z,-9.975,152.425,2,0.49
2024-01-01T12:00:00Z,-9.975,152.825,2,0.8200000000000001
2024-01-01T12:00:00Z,-9.975,153.225,2,0.64
2024-01-01T12:00:00Z,-9.975,153.625,1,0.15
2024-01-01T12:00:00Z,-9.975,154.025,2,0.14
2024-01-01T12:00:00Z,-9.975,154.425,1,0.15
2024-01-01T12:00:00Z,-9.975,154.825,1,0.0
2024-01-01T12:00:00Z,-10.375,110.025,1,0.0
2024-01-01T12:00:00Z,-10.375,110.425,1,0.0
2024-01-01T12:00:00Z,-10.375,110.825,1,0.0
2024-01-01T12:00:00Z,-10.375,111.225,1,0.0
2024-01-01T12:00:00Z,-10.375,111.625,1,0.0
2024-01-01T12:00:00Z,-10.375,112.025,1,0.14
2024-01-01T12:00:00Z,-10.375,112.425,1,0.0
2024-01-01T12:00:00Z,-10.375,112.825,1,0.0
2024-01-01T12:00:00Z,-10.375,113.225,1,0.0
2024-01-01T12:00:00Z,-10.375,113.625,1,0.0
2024-01-01T12:00:00Z,-10.375,114.025,1,0.0
2024-01-01T12:00:00Z,-10.375,114.425,2,0.15
2024-01-01T12:00:00Z,-10.375,114.825,2,0.65
2024-01-01T12:00:00Z,-10.375,115.225,2,0.8300000000000001
2024-01-01T12:00:00Z,-10.375,115.625,2,1.9000000000000001
2024-01-01T12:00:00Z,-10.375,116.025,2,2.21
2024-01-01T12:00:00Z,-10.375,116.425,2,2.05
2024-01-01T12:00:00Z,-10.375,116.825,2,2.06
2024-01-01T12:00:00Z,-10.375,117.225,2,2.39
2024-01-01T12:00:00Z,-10.375,117.625,2,2.0300000000000002
2024-01-01T12:00:00Z,-10.375,118.025,2,1.26
2024-01-01T12:00:00Z,-10.375,118.425,2,2.72
2024-01-01T12:00:00Z,-10.375,118.825,2,2.5500000000000003
2024-01-01T12:00:00Z,-10.375,119.225,2,1.6300000000000001
2024-01-01T12:00:00Z,-10.375,119.625,2,0.5700000000000001
2024-01-01T12:00:00Z,-10.375,120.025,2,0.32
2024-01-01T12:00:00Z,-10.375,120.425,2,0.48
2024-01-01T12:00:00Z,-10.375,120.825,2,0.33
2024-01-01T12:00:00Z,-10.375,121.225,2,0.5700000000000001
2024-01-01T12:00:00Z,-10.375,121.625,2,0.52
2024-01-01T12:00:00Z,-10.375,122.025,2,0.92
2024-01-01T12:00:00Z,-10.375,122.425,2,0.78
2024-01-01T12:00:00Z,-10.375,122.825,2,0.62
2024-01-01T12:00:00Z,-10.375,123.225,2,0.29
2024-01-01T12:00:00Z,-10.375,123.625,2,1.33
2024-01-01T12:00:00Z,-10.375,124.025,2,1.6500000000000001
2024-01-01T12:00:00Z,-10.375,124.425,2,3.47
2024-01-01T12:00:00Z,-10.375,124.825,3,5.08
2024-01-01T12:00:00Z,-10.375,125.225,3,5.65
2024-01-01T12:00:00Z,-10.375,125.625,3,6.13
2024-01-01T12:00:00Z,-10.375,126.025,3,6.08
2024-01-01T12:00:00Z,-10.375,126.425,3,5.47
2024-01-01T12:00:00Z,-10.375,126.825,3,5.26
2024-01-01T12:00:00Z,-10.375,127.225,3,5.01
2024-01-01T12:00:00Z,-10.375,127.625,3,4.26
2024-01-01T12:00:00Z,-10.375,128.025,2,3.77
2024-01-01T12:00:00Z,-10.375,128.425,2,2.46
2024-01-01T12:00:00Z,-10.375,128.825,2,2.0
2024-01-01T12:00:00Z,-10.375,129.225,2,1.9100000000000001
2024-01-01T12:00:00Z,-10.375,129.625,2,2.42
2024-01-01T12:00:00Z,-10.375,130.025,2,2.31
2024-01-01T12:00:00Z,-10.375,130.425,2,2.82
2024-01-01T12:00:00Z,-10.375,130.825,2,2.83
2024-01-01T12:00:00Z,-10.375,131.225,2,2.85
2024-01-01T12:00:00Z,-10.375,131.625,2,3.21
2024-01-01T12:00:00Z,-10.375,132.025,2,3.11
2024-01-01T12:00:00Z,-10.375,132.425,2,2.48
2024-01-01T12:00:00Z,-10.375,132.825,2,1.6500000000000001
2024-01-01T12:00:00Z,-10.375,133.225,2,1.31
2024-01-01T12:00:00Z,-10.375,133.625,2,1.28
2024-01-01T12:00:00Z,-10.375,134.025,2,0.8200000000000001
2024-01-01T12:00:00Z,-10.375,134.425,2,0.62
2024-01-01T12:00:00Z,-10.375,134.825,2,0.62
2024-01-01T12:00:00Z,-10.375,135.225,2,0.65
2024-01-01T12:00:00Z,-10.375,135.625,2,0.68
2024-01-01T12:00:00Z,-10.375,136.025,2,0.66
2024-01-01T12:00:00Z,-10.375,136.425,2,0.63
2024-01-01T12:00:00Z,-10.375,136.825,2,0.66
2024-01-01T12:00:00Z,-10.375,137.225,2,0.8
2024-01-01T12:00:00Z,-10.375,137.625,2,0.65
2024-01-01T12:00:00Z,-10.375,138.025,2,0.84
2024-01-01T12:00:00Z,-10.375,138.425,2,0.78
2024-01-01T12:00:00Z,-10.375,138.825,2,0.78
2024-01-01T12:00:00Z,-10.375,139.225,2,0.8200000000000001
2024-01-01T12:00:00Z,-10.375,139.625,2,0.75
2024-01-01T12:00:00Z,-10.375,140.025,2,0.67
2024-01-01T12:00:00Z,-10.375,140.425,2,0.67
2024-01-01T12:00:00Z,-10.375,140.825,2,0.7000000000000001
2024-01-01T12:00:00Z,-10.375,141.225,2,0.49
2024-01-01T12:00:00Z,-10.375,141.625,2,0.46
2024-01-01T12:00:00Z,-10.375,142.025,2,0.15
2024-01-01T12:00:00Z,-10.375,142.425,2,0.17
2024-01-01T12:00:00Z,-10.375,142.825,2,0.48
2024-01-01T12:00:00Z,-10.375,143.225,2,0.3
2024-01-01T12:00:00Z,-10.375,143.625,1,0.0
2024-01-01T12:00:00Z,-10.375,144.025,1,0.0
2024-01-01T12:00:00Z,-10.375,144.425,2,0.45
2024-01-01T12:00:00Z,-10.375,144.825,2,0.8200000000000001
2024-01-01T12:00:00Z,-10.375,145.225,2,1.09
2024-01-01T12:00:00Z,-10.375,145.625,2,0.98
2024-01-01T12:00:00Z,-10.375,146.025,2,1.16
2024-01-01T12:00:00Z,-10.375,146.425,2,0.79
2024-01-01T12:00:00Z,-10.375,146.825,2,0.72
2024-01-01T12:00:00Z,-10.375,147.225,2,1.04
2024-01-01T12:00:00Z,-10.375,147.625,2,0.92
2024-01-01T12:00:00Z,-10.375,148.025,2,1.7
2024-01-01T12:00:00Z,-10.375,148.425,2,1.7
2024-01-01T12:00:00Z,-10.375,148.825,2,2.0
2024-01-01T12:00:00Z,-10.375,149.225,2,1.77
2024-01-01T12:00:00Z,-10.375,149.625,2,1.56
2024-01-01T12:00:00Z,-10.375,150.025,NaN,NaN
2024-01-01T12:00:00Z,-10.375,150.425,2,0.16
2024-01-01T12:00:00Z,-10.375,150.825,1,0.0
2024-01-01T12:00:00Z,-10.375,151.225,2,0.46
2024-01-01T12:00:00Z,-10.375,151.625,2,1.1400000000000001
2024-01-01T12:00:00Z,-10.375,152.025,2,0.5
2024-01-01T12:00:00Z,-10.375,152.425,2,0.68
2024-01-01T12:00:00Z,-10.375,152.825,2,1.16
2024-01-01T12:00:00Z,-10.375,153.225,2,0.8
2024-01-01T12:00:00Z,-10.375,153.625,1,0.29
2024-01-01T12:00:00Z,-10.375,154.025,2,0.29
2024-01-01T12:00:00Z,-10.375,154.425,2,0.32
2024-01-01T12:00:00Z,-10.375,154.825,1,0.15
2024-01-01T12:00:00Z,-10.775,110.025,1,0.0
2024-01-01T12:00:00Z,-10.775,110.425,1,0.0
2024-01-01T12:00:00Z,-10.775,110.825,1,0.0
2024-01-01T12:00:00Z,-10.775,111.225,1,0.0
2024-01-01T12:00:00Z,-10.775,111.625,1,0.0
2024-01-01T12:00:00Z,-10.775,112.025,1,0.14
2024-01-01T12:00:00Z,-10.775,112.425,1,0.0
2024-01-01T12:00:00Z,-10.775,112.825,1,0.0
2024-01-01T12:00:00Z,-10.775,113.225,1,0.0
2024-01-01T12:00:00Z,-10.775,113.625,1,0.0
2024-01-01T12:00:00Z,-10.775,114.025,2,0.16
2024-01-01T12:00:00Z,-10.775,114.425,2,0.33
2024-01-01T12:00:00Z,-10.775,114.825,2,0.9400000000000001
2024-01-01T12:00:00Z,-10.775,115.225,2,1.79
2024-01-01T12:00:00Z,-10.775,115.625,2,2.23
2024-01-01T12:00:00Z,-10.775,116.025,2,2.5300000000000002
2024-01-01T12:00:00Z,-10.775,116.425,2,1.8
2024-01-01T12:00:00Z,-10.775,116.825,2,1.6400000000000001
2024-01-01T12:00:00Z,-10.775,117.225,2,1.83
2024-01-01T12:00:00Z,-10.775,117.625,2,1.5
2024-01-01T12:00:00Z,-10.775,118.025,2,1.6600000000000001
2024-01-01T12:00:00Z,-10.775,118.425,2,1.83
2024-01-01T12:00:00Z,-10.775,118.825,2,1.83
2024-01-01T12:00:00Z,-10.775,119.225,2,2.92
2024-01-01T12:00:00Z,-10.775,119.625,2,3.16
2024-01-01T12:00:00Z,-10.775,120.025,2,3.4
2024-01-01T12:00:00Z,-10.775,120.425,2,2.27
2024-01-01T12:00:00Z,-10.775,120.825,2,1.7
2024-01-01T12:00:00Z,-10.775,121.225,2,1.81
2024-01-01T12:00:00Z,-10.775,121.625,2,1.5
2024-01-01T12:00:00Z,-10.775,122.025,2,1.48
2024-01-01T12:00:00Z,-10.775,122.425,2,0.8300000000000001
2024-01-01T12:00:00Z,-10.775,122.825,2,0.32
2024-01-01T12:00:00Z,-10.775,123.225,2,1.6
2024-01-01T12:00:00Z,-10.775,123.625,3,4.08
2024-01-01T12:00:00Z,-10.775,124.025,3,5.0
2024-01-01T12:00:00Z,-10.775,124.425,3,5.48
2024-01-01T12:00:00Z,-10.775,124.825,3,6.12
2024-01-01T12:00:00Z,-10.775,125.225,3,6.0600000000000005
2024-01-01T12:00:00Z,-10.775,125.625,3,6.48
2024-01-01T12:00:00Z,-10.775,126.025,3,5.86
2024-01-01T12:00:00Z,-10.775,126.425,3,7.12
2024-01-01T12:00:00Z,-10.775,126.825,3,6.86
2024-01-01T12:00:00Z,-10.775,127.225,3,4.74
2024-01-01T12:00:00Z,-10.775,127.625,3,4.5200000000000005
2024-01-01T12:00:00Z,-10.775,128.025,3,4.03
2024-01-01T12:00:00Z,-10.775,128.425,2,3.14
2024-01-01T12:00:00Z,-10.775,128.825,2,1.71
2024-01-01T12:00:00Z,-10.775,129.225,2,1.59
2024-01-01T12:00:00Z,-10.775,129.625,2,1.24
2024-01-01T12:00:00Z,-10.775,130.025,2,2.11
2024-01-01T12:00:00Z,-10.775,130.425,2,2.84
2024-01-01T12:00:00Z,-10.775,130.825,2,3.0300000000000002
2024-01-01T12:00:00Z,-10.775,131.225,2,2.52
2024-01-01T12:00:00Z,-10.775,131.625,2,2.3000000000000003
2024-01-01T12:00:00Z,-10.775,132.025,2,1.75
2024-01-01T12:00:00Z,-10.775,132.425,2,1.1300000000000001
2024-01-01T12:00:00Z,-10.775,132.825,2,1.37
2024-01-01T12:00:00Z,-10.775,133.225,2,1.3800000000000001
2024-01-01T12:00:00Z,-10.775,133.625,2,1.27
2024-01-01T12:00:00Z,-10.775,134.025,2,0.98
2024-01-01T12:00:00Z,-10.775,134.425,2,0.66
2024-01-01T12:00:00Z,-10.775,134.825,2,0.63
2024-01-01T12:00:00Z,-10.775,135.225,2,0.61
2024-01-01T12:00:00Z,-10.775,135.625,2,0.62
2024-01-01T12:00:00Z,-10.775,136.025,2,0.66
2024-01-01T12:00:00Z,-10.775,136.425,2,0.66
2024-01-01T12:00:00Z,-10.775,136.825,2,0.67
2024-01-01T12:00:00Z,-10.775,137.225,2,0.79
2024-01-01T12:00:00Z,-10.775,137.625,2,0.77
2024-01-01T12:00:00Z,-10.775,138.025,2,0.85
2024-01-01T12:00:00Z,-10.775,138.425,2,0.9500000000000001
2024-01-01T12:00:00Z,-10.775,138.825,2,0.92
2024-01-01T12:00:00Z,-10.775,139.225,2,0.76
2024-01-01T12:00:00Z,-10.775,139.625,2,0.73
2024-01-01T12:00:00Z,-10.775,140.025,2,0.64
2024-01-01T12:00:00Z,-10.775,140.425,2,0.49
2024-01-01T12:00:00Z,-10.775,140.825,2,0.61
2024-01-01T12:00:00Z,-10.775,141.225,2,0.3
2024-01-01T12:00:00Z,-10.775,141.625,2,0.51
2024-01-01T12:00:00Z,-10.775,142.025,2,0.52
2024-01-01T12:00:00Z,-10.775,142.425,2,0.18
2024-01-01T12:00:00Z,-10.775,142.825,2,0.5
2024-01-01T12:00:00Z,-10.775,143.225,2,0.49
2024-01-01T12:00:00Z,-10.775,143.625,2,0.45
2024-01-01T12:00:00Z,-10.775,144.025,2,0.17
2024-01-01T12:00:00Z,-10.775,144.425,2,0.65
2024-01-01T12:00:00Z,-10.775,144.825,2,0.71
2024-01-01T12:00:00Z,-10.775,145.225,2,0.68
2024-01-01T12:00:00Z,-10.775,145.625,2,0.67
2024-01-01T12:00:00Z,-10.775,146.025,2,0.84
2024-01-01T12:00:00Z,-10.775,146.425,2,0.79
2024-01-01T12:00:00Z,-10.775,146.825,2,0.61
2024-01-01T12:00:00Z,-10.775,147.225,2,0.63
2024-01-01T12:00:00Z,-10.775,147.625,2,0.64
2024-01-01T12:00:00Z,-10.775,148.025,2,0.9
2024-01-01T12:00:00Z,-10.775,148.425,2,1.71
2024-01-01T12:00:00Z,-10.775,148.825,2,1.96
2024-01-01T12:00:00Z,-10.775,149.225,2,2.13
2024-01-01T12:00:00Z,-10.775,149.625,2,1.69
2024-01-01T12:00:00Z,-10.775,150.025,2,1.31
2024-01-01T12:00:00Z,-10.775,150.425,2,1.23
2024-01-01T12:00:00Z,-10.775,150.825,1,0.0
2024-01-01T12:00:00Z,-10.775,151.225,1,0.0
2024-01-01T12:00:00Z,-10.775,151.625,1,0.0
2024-01-01T12:00:00Z,-10.775,152.025,1,0.0
2024-01-01T12:00:00Z,-10.775,152.425,1,0.0
2024-01-01T12:00:00Z,-10.775,152.825,2,0.62
2024-01-01T12:00:00Z,-10.775,153.225,2,0.63
2024-01-01T12:00:00Z,-10.775,153.625,2,0.3
2024-01-01T12:00:00Z,-10.775,154.025,2,0.16
2024-01-01T12:00:00Z,-10.775,154.425,2,0.3
2024-01-01T12:00:00Z,-10.775,154.825,2,0.29
2024-01-01T12:00:00Z,-11.175,110.025,1,0.0
2024-01-01T12:00:00Z,-11.175,110.425,1,0.0
2024-01-01T12:00:00Z,-11.175,110.825,1,0.0
2024-01-01T12:00:00Z,-11.175,111.225,1,0.0
2024-01-01T12:00:00Z,-11.175,111.625,1,0.0
2024-01-01T12:00:00Z,-11.175,112.025,1,0.14
2024-01-01T12:00:00Z,-11.175,112.425,1,0.0
2024-01-01T12:00:00Z,-11.175,112.825,1,0.0
2024-01-01T12:00:00Z,-11.175,113.225,1,0.16
2024-01-01T12:00:00Z,-11.175,113.625,2,0.14
2024-01-01T12:00:00Z,-11.175,114.025,2,0.47000000000000003
2024-01-01T12:00:00Z,-11.175,114.425,2,0.84
2024-01-01T12:00:00Z,-11.175,114.825,2,1.26
2024-01-01T12:00:00Z,-11.175,115.225,2,1.78
2024-01-01T12:00:00Z,-11.175,115.625,2,2.5500000000000003
2024-01-01T12:00:00Z,-11.175,116.025,2,2.04
2024-01-01T12:00:00Z,-11.175,116.425,2,2.4
2024-01-01T12:00:00Z,-11.175,116.825,2,1.8800000000000001
2024-01-01T12:00:00Z,-11.175,117.225,2,2.02
2024-01-01T12:00:00Z,-11.175,117.625,2,2.2
2024-01-01T12:00:00Z,-11.175,118.025,2,2.99
2024-01-01T12:00:00Z,-11.175,118.425,2,2.45
2024-01-01T12:00:00Z,-11.175,118.825,2,1.36
2024-01-01T12:00:00Z,-11.175,119.225,2,2.29
2024-01-01T12:00:00Z,-11.175,119.625,2,2.86
2024-01-01T12:00:00Z,-11.175,120.025,2,3.09
2024-01-01T12:00:00Z,-11.175,120.425,2,2.97
2024-01-01T12:00:00Z,-11.175,120.825,2,1.8900000000000001
2024-01-01T12:00:00Z,-11.175,121.225,2,2.5100000000000002
2024-01-01T12:00:00Z,-11.175,121.625,2,2.82
2024-01-01T12:00:00Z,-11.175,122.025,2,2.49
2024-01-01T12:00:00Z,-11.175,122.425,2,1.61
2024-01-01T12:00:00Z,-11.175,122.825,3,4.04
2024-01-01T12:00:00Z,-11.175,123.225,3,5.53
2024-01-01T12:00:00Z,-11.175,123.625,3,5.3100000000000005
2024-01-01T12:00:00Z,-11.175,124.025,3,5.5600000000000005
2024-01-01T12:00:00Z,-11.175,124.425,3,5.61
2024-01-01T12:00:00Z,-11.175,124.825,3,5.84
2024-01-01T12:00:00Z,-11.175,125.225,3,5.67
2024-01-01T12:00:00Z,-11.175,125.625,3,6.76
2024-01-01T12:00:00Z,-11.175,126.025,3,7.69
2024-01-01T12:00:00Z,-11.175,126.425,3,7.83
2024-01-01T12:00:00Z,-11.175,126.825,3,6.97
2024-01-01T12:00:00Z,-11.175,127.225,3,4.3
2024-01-01T12:00:00Z,-11.175,127.625,3,5.54
2024-01-01T12:00:00Z,-11.175,128.025,3,4.76
2024-01-01T12:00:00Z,-11.175,128.425,2,1.61
2024-01-01T12:00:00Z,-11.175,128.825,2,2.29
2024-01-01T12:00:00Z,-11.175,129.225,2,1.6500000000000001
2024-01-01T12:00:00Z,-11.175,129.625,2,1.73
2024-01-01T12:00:00Z,-11.175,130.025,1,1.41
2024-01-01T12:00:00Z,-11.175,130.425,1,2.77
2024-01-01T12:00:00Z,-11.175,130.825,2,2.11
2024-01-01T12:00:00Z,-11.175,131.225,2,1.8
2024-01-01T12:00:00Z,-11.175,131.625,2,0.16
2024-01-01T12:00:00Z,-11.175,132.025,2,1.49
2024-01-01T12:00:00Z,-11.175,132.425,2,1.67
2024-01-01T12:00:00Z,-11.175,132.825,2,0.91
2024-01-01T12:00:00Z,-11.175,133.225,2,3.0100000000000002
2024-01-01T12:00:00Z,-11.175,133.625,2,1.17
2024-01-01T12:00:00Z,-11.175,134.025,2,1.09
2024-01-01T12:00:00Z,-11.175,134.425,2,0.6
2024-01-01T12:00:00Z,-11.175,134.825,2,0.93
2024-01-01T12:00:00Z,-11.175,135.225,2,0.78
2024-01-01T12:00:00Z,-11.175,135.625,2,0.62
2024-01-01T12:00:00Z,-11.175,136.025,2,0.62
2024-01-01T12:00:00Z,-11.175,136.425,2,0.78
2024-01-01T12:00:00Z,-11.175,136.825,2,0.6
2024-01-01T12:00:00Z,-11.175,137.225,2,0.67
2024-01-01T12:00:00Z,-11.175,137.625,2,0.65
2024-01-01T12:00:00Z,-11.175,138.025,2,0.85
2024-01-01T12:00:00Z,-11.175,138.425,2,0.87
2024-01-01T12:00:00Z,-11.175,138.825,2,0.86
2024-01-01T12:00:00Z,-11.175,139.225,2,0.8200000000000001
2024-01-01T12:00:00Z,-11.175,139.625,2,0.78
2024-01-01T12:00:00Z,-11.175,140.025,2,0.56
2024-01-01T12:00:00Z,-11.175,140.425,2,0.52
2024-01-01T12:00:00Z,-11.175,140.825,2,0.48
2024-01-01T12:00:00Z,-11.175,141.225,2,0.52
2024-01-01T12:00:00Z,-11.175,141.625,2,0.53
2024-01-01T12:00:00Z,-11.175,142.025,2,0.53
2024-01-01T12:00:00Z,-11.175,142.425,NaN,NaN
2024-01-01T12:00:00Z,-11.175,142.825,2,0.5
2024-01-01T12:00:00Z,-11.175,143.225,2,0.5
2024-01-01T12:00:00Z,-11.175,143.625,2,0.64
2024-01-01T12:00:00Z,-11.175,144.025,2,0.16
2024-01-01T12:00:00Z,-11.175,144.425,2,0.68
2024-01-01T12:00:00Z,-11.175,144.825,2,0.49
2024-01-01T12:00:00Z,-11.175,145.225,2,0.65
2024-01-01T12:00:00Z,-11.175,145.625,2,0.85
2024-01-01T12:00:00Z,-11.175,146.025,2,0.98
2024-01-01T12:00:00Z,-11.175,146.425,2,0.33
2024-01-01T12:00:00Z,-11.175,146.825,2,0.29
2024-01-01T12:00:00Z,-11.175,147.225,2,0.61
2024-01-01T12:00:00Z,-11.175,147.625,2,0.61
2024-01-01T12:00:00Z,-11.175,148.025,2,0.92
2024-01-01T12:00:00Z,-11.175,148.425,2,1.1500000000000001
2024-01-01T12:00:00Z,-11.175,148.825,2,1.59
2024-01-01T12:00:00Z,-11.175,149.225,2,1.9100000000000001
2024-01-01T12:00:00Z,-11.175,149.625,2,1.56
2024-01-01T12:00:00Z,-11.175,150.025,2,2.07
2024-01-01T12:00:00Z,-11.175,150.425,2,1.59
2024-01-01T12:00:00Z,-11.175,150.825,2,1.0
2024-01-01T12:00:00Z,-11.175,151.225,1,0.0
2024-01-01T12:00:00Z,-11.175,151.625,1,0.0
2024-01-01T12:00:00Z,-11.175,152.025,1,0.0
2024-01-01T12:00:00Z,-11.175,152.425,1,0.0
2024-01-01T12:00:00Z,-11.175,152.825,1,0.0
2024-01-01T12:00:00Z,-11.175,153.225,2,0.15
2024-01-01T12:00:00Z,-11.175,153.625,2,0.68
2024-01-01T12:00:00Z,-11.175,154.025,1,0.14
2024-01-01T12:00:00Z,-11.175,154.425,2,0.14
2024-01-01T12:00:00Z,-11.175,154.825,2,0.31
2024-01-01T12:00:00Z,-11.575,110.025,1,0.0
2024-01-01T12:00:00Z,-11.575,110.425,1,0.0
2024-01-01T12:00:00Z,-11.575,110.825,1,0.0
